,Unnamed: 0,a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status.disciplina,full-name
2089,2089,514,59078480,2015,2,CANCELADO,2016,2,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2090,2090,397,59132430,2015,2,ATIVO,2015,2,5.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2091,2091,398,59073250,2015,1,ATIVO,2015,1,8.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2092,2092,399,59270000,2015,1,ATIVO,2015,1,8.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2093,2093,400,59088760,2015,1,ATIVO,2015,1,7.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2094,2094,402,59142185,2015,1,CANCELADO,2015,1,8.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2095,2095,403,59090320,2015,1,ATIVO,2015,1,8.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2096,2096,404,18682430,2015,1,CANCELADO,2015,1,7.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2097,2097,515,59120220,2015,1,CANCELADO,2015,1,9.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2098,2098,516,59052205,2015,1,CANCELADO,2015,1,6.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2099,2099,517,59150690,2015,1,ATIVO,2015,1,6.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2100,2100,518,59570000,2015,1,CANCELADO,2015,1,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2101,2101,519,59104210,2015,1,CANCELADO,2015,1,2.9,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2102,2102,406,59042050,2015,1,ATIVO,2015,1,9.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2103,2103,520,59115410,2015,1,ATIVO,2015,1,6.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2104,2104,521,59550000,2015,1,CANCELADO,2015,1,3.1,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2105,2105,408,59122120,2015,1,ATIVO,2015,1,8.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2106,2106,409,59071140,2015,1,ATIVO,2015,1,8.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2107,2107,410,59014040,2015,1,ATIVO,2015,1,9.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2108,2108,411,59064500,2015,1,ATIVO,2015,1,9.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2109,2109,412,59150350,2015,1,ATIVO,2015,1,8.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2110,2110,522,59020240,2015,1,ATIVO,2015,1,9.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2111,2111,523,59012490,2015,1,CANCELADO,2015,1,8.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2112,2112,524,59570000,2015,2,CANCELADO,2015,2,7.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2113,2113,414,59010670,2015,1,ATIVO,2015,1,6.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2114,2114,415,59120070,2015,2,TRANCADO,2015,2,6.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2115,2115,416,59037000,2015,2,ATIVO,2015,2,5.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2116,2116,417,59090190,2015,1,ATIVO,2015,1,8.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2117,2117,525,59139290,2015,1,ATIVO,2015,1,9.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2118,2118,526,0,2015,1,CONCLUIDO,2015,1,7.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2119,2119,418,59575000,2015,2,ATIVO,2015,2,7.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2120,2120,419,59628608,2015,2,ATIVO,2015,2,6.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2121,2121,527,0,2015,2,CANCELADO,2015,2,9.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2122,2122,420,59152623,2015,1,CANCELADO,2015,1,8.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2123,2123,421,59078460,2015,1,TRANCADO,2015,2,6.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2124,2124,422,59022500,2015,1,CANCELADO,2015,1,8.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2125,2125,423,59570000,2015,1,ATIVO,2015,1,8.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2126,2126,528,59125470,2015,1,CANCELADO,2015,1,7.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2127,2127,425,59590000,2015,2,ATIVO,2015,2,7.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2128,2128,529,59054560,2015,1,CANCELADO,2015,1,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2129,2129,426,59155410,2015,1,ATIVO,2015,1,6.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2130,2130,427,0,2015,2,ATIVO,2015,2,7.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2131,2131,428,59146415,2015,1,CANCELADO,2015,1,6.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2132,2132,429,59051000,2015,1,ATIVO,2015,1,8.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2133,2133,216,59140750,2015,1,ATIVO,2015,1,8.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2134,2134,430,59054530,2015,1,ATIVO,2015,1,9.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2135,2135,431,59145630,2015,2,ATIVO,2015,2,7.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2136,2136,530,59214000,2015,1,CANCELADO,2015,1,9.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2137,2137,531,59280000,2015,1,CANCELADO,2015,1,3.9,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2138,2138,531,59280000,2015,1,CANCELADO,2015,2,6.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2139,2139,433,59052700,2015,1,CANCELADO,2015,1,6.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2140,2140,532,59082210,2015,1,CANCELADO,2015,1,9.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2141,2141,434,59072150,2015,1,ATIVO,2016,2,6.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2142,2142,435,59995000,2015,1,ATIVO,2015,1,8.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2143,2143,533,0,2015,2,ATIVO,2015,2,5.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2144,2144,436,59015350,2015,1,CANCELADO,2015,1,5.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2145,2145,534,0,2015,2,CANCELADO,2015,2,9.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2146,2146,437,59144375,2015,2,ATIVO,2015,2,7.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2147,2147,438,59082160,2015,1,ATIVO,2015,1,9.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2148,2148,439,59550000,2015,1,ATIVO,2015,1,9.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2149,2149,535,0,2015,2,ATIVO,2015,2,5.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2150,2150,440,59141280,2015,2,ATIVO,2015,2,6.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2151,2151,536,59078160,2015,1,TRANCADO,2015,1,8.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2152,2152,442,59148900,2015,1,ATIVO,2015,1,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2153,2153,537,59115610,2015,1,CANCELADO,2015,1,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2154,2154,538,59158840,2015,2,CANCELADO,2015,2,0.9,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2155,2155,539,0,2015,2,ATIVO,2015,2,2.7,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2156,2156,539,0,2015,2,ATIVO,2016,1,7.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2157,2157,540,59078170,2015,1,ATIVO,2015,1,8.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2158,2158,444,59073272,2015,1,ATIVO,2015,1,8.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2159,2159,541,59108300,2015,1,ATIVO,2015,1,9.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2160,2160,446,59054650,2015,1,TRANCADO,2015,1,9.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2161,2161,447,59155470,2015,2,ATIVO,2015,2,8.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2162,2162,542,59075100,2015,1,CANCELADO,2015,1,5.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2163,2163,448,59140710,2015,1,ATIVO,2015,1,8.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2164,2164,450,59290000,2015,2,ATIVO,2015,2,6.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2165,2165,451,59125335,2015,1,ATIVO,2015,1,6.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2166,2166,452,12710520,2015,1,ATIVO,2015,1,6.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2167,2167,454,59125370,2015,1,ATIVO,2015,1,9.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2168,2168,455,59062195,2015,1,ATIVO,2015,1,9.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2169,2169,456,59078050,2015,1,ATIVO,2015,1,8.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
2170,2170,253,59510000,2015,1,ATIVO,2015,1,7.9,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2171,2171,255,59082100,2015,1,CANCELADO,2015,1,6.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2172,2172,457,59042250,2015,1,ATIVO,2015,1,6.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2173,2173,256,0,2015,2,TRANCADO,2015,2,6.5,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2174,2174,458,59054060,2015,1,ATIVO,2016,1,1.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2175,2175,458,59054060,2015,1,ATIVO,2016,2,1.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2176,2176,257,59080520,2015,1,ATIVO,2015,1,5.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2177,2177,258,59040240,2015,1,CANCELADO,2015,1,6.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2178,2178,460,59146030,2015,1,CANCELADO,2015,1,0.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2179,2179,260,59080460,2015,1,ATIVO,2015,1,5.4,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2180,2180,262,0,2015,2,ATIVO,2015,2,6.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2181,2181,263,59318000,2015,1,ATIVO,2015,1,6.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2182,2182,264,59374000,2015,1,ATIVO,2015,1,7.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2183,2183,265,59065290,2015,2,ATIVO,2015,2,7.5,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2184,2184,266,59255000,2015,1,ATIVO,2015,1,5.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2185,2185,267,59082160,2015,1,ATIVO,2015,1,0.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2186,2186,267,59082160,2015,1,ATIVO,2015,2,6.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2187,2187,268,59182000,2015,2,ATIVO,2015,2,6.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2188,2188,270,59190000,2015,1,ATIVO,2015,1,5.9,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2189,2189,271,59122262,2015,2,ATIVO,2015,2,5.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2190,2190,272,59151250,2015,1,ATIVO,2015,1,5.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2191,2191,273,59300000,2015,1,ATIVO,2015,1,7.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2192,2192,274,0,2015,2,TRANCADO,2015,2,5.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2193,2193,464,59138150,2015,1,ATIVO,2015,1,2.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2194,2194,464,59138150,2015,1,ATIVO,2015,2,3.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2195,2195,275,59149280,2015,1,ATIVO,2015,1,6.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2196,2196,276,59140500,2015,1,ATIVO,2015,1,6.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2197,2197,277,59068130,2015,1,ATIVO,2015,1,6.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2198,2198,465,59570000,2015,1,ATIVO,2015,1,6.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2199,2199,278,59570000,2015,2,ATIVO,2015,2,6.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2200,2200,279,59151427,2015,2,ATIVO,2015,2,6.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2201,2201,280,59070140,2015,1,ATIVO,2015,1,8.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2202,2202,281,59148760,2015,1,ATIVO,2015,1,5.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2203,2203,282,59115190,2015,1,ATIVO,2015,1,6.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2204,2204,283,12723000,2015,1,CANCELADO,2015,1,8.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2205,2205,468,59010070,2015,2,ATIVO,2015,2,3.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2206,2206,468,59010070,2015,2,ATIVO,2016,1,4.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2207,2207,468,59010070,2015,2,ATIVO,2016,2,1.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2208,2208,284,0,2015,1,ATIVO,2015,1,6.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2209,2209,285,59140020,2015,1,ATIVO,2015,1,5.9,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2210,2210,286,59067330,2015,1,ATIVO,2015,1,8.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2211,2211,287,59086640,2015,1,ATIVO,2015,1,8.4,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2212,2212,288,59088040,2015,1,TRANCADO,2015,1,8.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2213,2213,289,59032240,2015,1,ATIVO,2015,1,9.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2214,2214,290,59151480,2015,2,ATIVO,2015,2,6.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2215,2215,291,59173000,2015,1,ATIVO,2015,1,6.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2216,2216,292,59078220,2015,1,ATIVO,2015,1,7.4,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2217,2217,293,0,2015,2,ATIVO,2015,2,7.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2218,2218,470,59035470,2015,1,ATIVO,2015,1,6.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2219,2219,294,59335000,2015,1,ATIVO,2015,1,7.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2220,2220,472,58840000,2015,1,CANCELADO,2015,1,1.7,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2221,2221,473,59173000,2015,1,CANCELADO,2015,1,4.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2222,2222,473,59173000,2015,1,CANCELADO,2015,2,2.6,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2223,2223,473,59173000,2015,1,CANCELADO,2016,2,0.3,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2224,2224,295,59136180,2015,2,ATIVO,2015,2,6.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2225,2225,296,0,2015,2,ATIVO,2015,2,4.1,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2226,2226,296,0,2015,2,ATIVO,2016,1,5.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2227,2227,297,59104230,2015,1,ATIVO,2015,1,6.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2228,2228,475,59068820,2015,1,ATIVO,2015,1,5.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2229,2229,476,59068450,2015,1,CANCELADO,2015,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2230,2230,477,59152820,2015,1,CANCELADO,2015,1,1.9,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2231,2231,298,59020620,2015,2,TRANCADO,2015,2,7.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2232,2232,299,59585000,2015,1,TRANCADO,2015,1,7.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2233,2233,300,59150570,2015,1,ATIVO,2015,1,9.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2234,2234,301,59131340,2015,1,ATIVO,2015,1,5.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2235,2235,543,0,2015,2,CANCELADO,2015,2,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2236,2236,544,59123465,2015,1,CANCELADO,2015,1,0.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2237,2237,544,59123465,2015,1,CANCELADO,2016,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2238,2238,302,59151240,2015,1,ATIVO,2015,1,8.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2239,2239,303,59054560,2015,1,ATIVO,2015,1,8.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2240,2240,304,59112470,2015,2,ATIVO,2015,2,5.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2241,2241,305,59500000,2015,2,TRANCADO,2015,2,5.5,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2242,2242,306,59151410,2015,1,ATIVO,2015,1,5.6,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2243,2243,480,59575000,2015,1,CANCELADO,2015,1,5.5,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2244,2244,307,59052010,2015,1,ATIVO,2015,1,7.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2245,2245,308,59585000,2015,1,ATIVO,2015,1,7.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2246,2246,309,59145760,2015,1,ATIVO,2015,1,7.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2247,2247,311,59062257,2015,1,TRANCADO,2015,1,8.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2248,2248,312,59575000,2015,2,ATIVO,2015,2,6.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2249,2249,313,59080090,2015,2,ATIVO,2015,2,6.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2250,2250,314,59072820,2015,1,ATIVO,2015,1,5.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2251,2251,315,59080470,2015,1,ATIVO,2015,1,5.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2252,2252,316,59141065,2015,1,ATIVO,2015,1,5.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2253,2253,482,59078170,2015,1,CANCELADO,2015,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2254,2254,183,59110270,2015,1,CANCELADO,2015,1,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2255,2255,317,59015400,2015,1,ATIVO,2015,1,6.8,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2256,2256,318,59072150,2015,2,ATIVO,2015,2,9.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2257,2257,483,59125370,2015,1,CANCELADO,2015,1,4.2,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2258,2258,483,59125370,2015,1,CANCELADO,2015,2,1.5,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2259,2259,319,0,2015,2,ATIVO,2015,2,5.1,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2260,2260,484,59074590,2015,1,TRANCADO,2015,1,7.2,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2261,2261,485,59123690,2015,2,CANCELADO,2015,2,0.0,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2262,2262,320,59650000,2015,2,ATIVO,2015,2,7.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2263,2263,321,59091100,2015,1,ATIVO,2015,1,9.7,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2264,2264,322,59032158,2015,1,ATIVO,2015,1,7.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2265,2265,323,59575000,2015,1,ATIVO,2015,1,6.3,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2266,2266,324,59031150,2015,1,ATIVO,2015,1,3.4,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2267,2267,324,59031150,2015,1,ATIVO,2015,2,6.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2268,2268,325,59600200,2015,2,ATIVO,2015,2,5.5,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2269,2269,326,59080480,2015,2,ATIVO,2015,2,9.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2270,2270,327,59078180,2015,2,ATIVO,2015,2,6.0,2,Aprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
2271,2271,487,59151650,2015,1,CANCELADO,2015,1,1.8,2,Reprovado,RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS PARA TI
