,a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status.disciplina,enem-matematica,enem-nota,enem-redacao,enen-nota
3691,575,59054620,2016,1,ATIVO,2016,1,8.4,1,Aprovado,2433,0,720,720
3692,675,0,2016,2,ATIVO,2016,2,6.5,1,Aprovado,0,0,0,
3693,676,59136180,2016,1,CANCELADO,2016,1,0,1,Reprovado,1657,0,720,589
3694,677,0,2016,2,CANCELADO,2016,2,3.4,1,Reprovado,0,0,0,
3695,576,59550000,2016,1,ATIVO,2016,1,7.5,1,Aprovado,1870,0,680,620
3696,678,59780000,2016,1,CANCELADO,2016,1,7.8,1,Aprovado,1789,0,740,622
3697,679,59965000,2016,1,ATIVO,2016,1,8.1,1,Aprovado,2163,0,660,661
3698,578,59149323,2016,1,ATIVO,2016,1,6.6,1,Aprovado,2218,0,560,637
3699,579,59518000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,2384,0,520,666
3700,680,0,2016,2,ATIVO,2016,2,6.8,1,Aprovado,0,0,0,
3701,580,59112430,2016,1,ATIVO,2016,1,7.6,1,Aprovado,1893,0,700,639
3702,581,59152820,2016,1,ATIVO,2016,1,8.3,1,Aprovado,2091,0,580,631
3703,681,0,2016,1,ATIVO,2016,1,6.9,1,Aprovado,0,0,0,
3704,682,59560000,2016,1,ATIVO,2016,1,7.9,1,Aprovado,1956,0,760,649
3705,683,59068210,2016,1,CANCELADO,2016,1,0,1,Reprovado,2048,0,640,631
3706,684,59067270,2016,1,CANCELADO,2016,1,7.2,1,Aprovado,1450,0,540,522
3707,582,59290000,2016,1,ATIVO,2016,1,6.1,1,Aprovado,2260,0,720,683
3708,685,59064500,2016,1,ATIVO,2016,1,2.9,1,Reprovado,2121,0,720,658
3709,685,59064500,2016,1,ATIVO,2016,2,7.6,1,Aprovado,2121,0,720,658
3710,686,0,2016,2,ATIVO,2016,2,7.1,1,Aprovado,0,0,0,
3711,583,59584000,2016,1,ATIVO,2016,1,8.7,1,Aprovado,2022,0,820,661
3712,687,59162000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,1565,0,880,646
3713,688,0,2016,2,ATIVO,2016,2,8,1,Aprovado,0,0,0,
3714,689,59147540,2016,1,ATIVO,2016,1,5.5,1,Aprovado,1952,0,720,633
3715,585,59146810,2016,1,ATIVO,2016,1,8,1,Aprovado,2054,0,640,628
3716,690,59150446,2016,1,TRANCADO,2016,1,6.9,1,Aprovado,2244,0,640,668
3717,691,59156845,2016,1,ATIVO,2016,1,5,1,Aprovado,1562,0,660,537
3718,692,59054680,2016,1,ATIVO,2016,1,7.7,1,Aprovado,1938,0,520,593
3719,693,59290000,2016,1,CANCELADO,2016,1,6.8,1,Aprovado,2049,0,600,594
3720,694,59141715,2016,1,CANCELADO,2016,1,7.3,1,Aprovado,2105,0,540,623
3721,695,59074368,2016,1,ATIVO,2016,1,5,1,Aprovado,2259,0,600,641
3722,696,59150666,2016,1,ATIVO,2016,1,8.2,1,Aprovado,2220,0,720,676
3723,697,0,2016,2,ATIVO,2016,2,7,1,Aprovado,0,0,0,
3724,586,59440000,2016,1,ATIVO,2016,1,7.9,1,Aprovado,1792,0,800,632
3725,698,59155256,2016,1,ATIVO,2016,1,8.5,1,Aprovado,2036,0,920,689
3726,699,59227000,2016,1,ATIVO,2016,1,0.8,1,Reprovado,2070,0,600,630
3727,699,59227000,2016,1,ATIVO,2016,2,7.2,1,Aprovado,2070,0,600,630
3728,587,59700000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,2178,0,660,663
3729,588,59012200,2016,1,ATIVO,2016,1,7.3,1,Aprovado,2378,0,740,712
3730,700,59152640,2016,1,ATIVO,2016,1,6.9,1,Aprovado,2059,0,560,621
3731,701,55014330,2016,1,CANCELADO,2016,1,6.6,1,Aprovado,2360,0,820,713
3732,702,0,2016,1,ATIVO,2016,1,8.7,1,Aprovado,0,0,0,
3733,703,59114035,2016,1,CANCELADO,2016,1,2.9,1,Reprovado,2087,0,680,644
3734,704,0,2016,2,ATIVO,2016,2,7.4,1,Aprovado,0,0,0,
3735,705,59890000,2016,1,ATIVO,2016,1,8.5,1,Aprovado,1653,0,620,559
3736,706,59655000,2016,1,ATIVO,2016,1,6.7,1,Aprovado,2057,0,720,656
3737,707,59151436,2016,1,ATIVO,2016,1,6.5,1,Aprovado,2073,0,680,638
3738,708,59148556,2016,1,ATIVO,2016,1,8.5,1,Aprovado,1962,0,600,613
3739,709,59258000,2016,1,ATIVO,2016,1,7.4,1,Aprovado,1904,0,760,640
3740,710,59062305,2016,1,ATIVO,2016,1,6.2,1,Aprovado,1895,0,600,620
3741,590,59094550,2016,1,ATIVO,2016,1,8.8,1,Aprovado,2080,0,820,663
3742,711,59182000,2016,1,ATIVO,2016,1,6.7,1,Aprovado,2023,0,540,609
3743,712,59575000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,2256,0,620,674
3744,713,59430000,2016,1,ATIVO,2016,1,7.5,1,Aprovado,1724,0,760,602
3745,591,59550000,2016,1,ATIVO,2016,1,8,1,Aprovado,1860,0,700,607
3746,714,59280000,2016,2,ATIVO,2016,2,7.1,1,Aprovado,1633,0,640,571
3747,715,59605090,2016,1,CANCELADO,2016,1,5.3,1,Aprovado,2138,0,780,650
3748,716,59219000,2016,1,CANCELADO,2016,1,2.1,1,Reprovado,1627,0,780,607
3749,717,0,2016,1,CANCELADO,2016,1,6.6,1,Aprovado,0,0,0,
3750,718,59290000,2016,1,ATIVO,2016,1,7.8,1,Aprovado,2036,0,640,623
3751,719,0,2016,2,ATIVO,2016,2,7,1,Aprovado,0,0,0,
3752,720,59084340,2016,1,TRANCADO,2016,1,7.1,1,Aprovado,1929,0,580,599
3753,721,59173000,2016,1,CANCELADO,2016,1,3,1,Reprovado,1813,0,640,620
3754,593,59139430,2016,1,ATIVO,2016,1,6.9,1,Aprovado,612,0,800,650
3755,722,59050010,2016,1,ATIVO,2016,1,5.1,1,Aprovado,1887,0,660,610
3756,723,59152820,2016,1,CANCELADO,2016,1,6.1,1,Aprovado,1841,0,680,659
3757,595,59570000,2016,1,ATIVO,2016,1,6.8,1,Aprovado,2543,0,800,737
3758,724,59125190,2016,1,ATIVO,2016,1,7.3,1,Aprovado,602,0,520,555
3759,596,59140780,2016,1,ATIVO,2016,1,7.7,1,Aprovado,2185,0,680,656
3760,725,59073250,2016,1,ATIVO,2016,1,0,1,Reprovado,1723,0,780,636
3761,725,59073250,2016,1,ATIVO,2016,2,5.7,1,Aprovado,1723,0,780,636
3762,726,59073090,2016,1,ATIVO,2016,1,2.7,1,Reprovado,1952,0,520,586
3763,726,59073090,2016,1,ATIVO,2016,2,6.7,1,Aprovado,1952,0,520,586
3764,599,59185000,2016,1,ATIVO,2016,1,8.4,1,Aprovado,1716,0,760,633
3765,727,59082140,2016,1,TRANCADO,2016,1,7.2,1,Aprovado,2155,0,740,687
3766,728,53130540,2016,1,CANCELADO,2016,1,0,1,Reprovado,2091,0,560,642
3767,729,59570000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,1845,0,620,614
3768,730,59132510,2016,1,ATIVO,2016,1,6.8,1,Aprovado,2068,0,660,633
3769,731,0,2016,2,ATIVO,2016,2,7.7,1,Aprovado,0,0,0,
3770,732,59042350,2016,1,ATIVO,2016,1,7.6,1,Aprovado,2190,0,580,667
3771,733,59054600,2016,1,CANCELADO,2016,1,0,1,Reprovado,1969,0,780,657
3772,734,59507000,2016,1,ATIVO,2016,1,6.1,1,Aprovado,1677,0,660,571
3773,735,59071030,2016,1,ATIVO,2016,1,0,1,Reprovado,2201,0,540,635
3774,600,59631450,2016,1,TRANCADO,2016,1,8.1,1,Aprovado,2245,0,720,673
3775,601,59700000,2016,1,ATIVO,2016,1,8.3,1,Aprovado,2129,0,800,692
3776,602,59700000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,2099,0,580,630
3777,736,59035170,2016,1,CANCELADO,2016,1,6.3,1,Aprovado,2371,0,800,731
3778,603,59330000,2016,1,ATIVO,2016,1,8.9,1,Aprovado,2439,0,860,740
3779,737,59070340,2016,1,ATIVO,2016,1,6.3,1,Aprovado,2142,0,780,676
3780,604,59149025,2016,1,ATIVO,2016,1,5,1,Aprovado,2344,0,520,649
3781,738,59290000,2016,1,ATIVO,2016,1,6.1,1,Aprovado,1563,0,640,569
3782,739,59146260,2016,1,ATIVO,2016,1,7.5,1,Aprovado,1873,0,580,589
3783,740,59064500,2016,1,ATIVO,2016,1,7,1,Aprovado,2273,0,540,649
3784,741,59084230,2016,1,TRANCADO,2016,1,7.4,1,Aprovado,1978,0,880,657
3785,742,59141070,2016,1,ATIVO,2016,1,7.6,1,Aprovado,1849,0,740,612
3786,606,59054831,2016,1,ATIVO,2016,1,0,1,Reprovado,2238,0,540,659
3787,606,59054831,2016,1,ATIVO,2017,1,0,1,Reprovado,2238,0,540,659
3788,607,59064280,2016,1,ATIVO,2016,1,8.3,1,Aprovado,2116,0,740,666
3789,743,0,2016,1,ATIVO,2016,1,7.1,1,Aprovado,0,0,0,
3790,608,59270000,2016,1,ATIVO,2016,1,7,1,Aprovado,2270,0,580,665
3791,609,59280000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,2023,0,580,634
3792,610,59612020,2016,1,ATIVO,2016,1,8.3,1,Aprovado,2099,0,600,637
3793,744,59149316,2016,1,ATIVO,2016,1,6.1,1,Aprovado,1660,0,520,550
3794,491,59152110,2016,1,CANCELADO,2016,1,0,1,Reprovado,2249,0,600,663
3795,611,59014100,2016,1,ATIVO,2016,1,5.9,1,Aprovado,2357,0,600,658
3796,745,59148370,2016,1,ATIVO,2016,1,6.5,1,Aprovado,1801,0,740,640
3797,746,59064490,2016,1,CANCELADO,2016,1,5.5,1,Aprovado,2187,0,600,633
3798,747,59088760,2016,1,TRANCADO,2016,1,3.1,1,Reprovado,2151,0,820,655
3799,748,59012340,2016,1,ATIVO,2016,1,5.6,1,Aprovado,1907,0,620,635
3800,749,59071470,2016,1,ATIVO,2016,1,5.3,1,Aprovado,2033,0,880,683
3801,750,59056215,2016,1,ATIVO,2016,1,4.5,1,Reprovado,2046,0,640,641
3802,612,59022180,2016,1,ATIVO,2016,1,8.7,1,Aprovado,1686,0,920,657
3803,751,59810000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,1785,0,720,596
3804,752,59136190,2016,1,ATIVO,2016,1,3.1,1,Reprovado,2096,0,520,621
3805,753,59152825,2016,1,ATIVO,2016,1,8,1,Aprovado,2096,0,600,655
3806,754,59150440,2016,1,ATIVO,2016,1,6.6,1,Aprovado,1917,0,640,614
3807,755,59213000,2016,1,ATIVO,2016,1,6.9,1,Aprovado,1735,0,900,628
3808,613,59123345,2016,1,ATIVO,2016,1,5.2,1,Aprovado,1925,0,620,627
3809,756,59123470,2016,1,ATIVO,2016,1,7.2,1,Aprovado,2032,0,560,624
3810,614,59064390,2016,1,ATIVO,2016,1,7.8,1,Aprovado,2352,0,640,670
3811,615,59550000,2016,1,ATIVO,2016,1,8.6,1,Aprovado,2022,0,960,699
3812,82,59080370,2016,1,ATIVO,2016,1,7.5,1,Aprovado,1954,0,500,599
3813,757,59104095,2016,1,ATIVO,2016,1,5.8,1,Aprovado,575,0,640,573
3814,758,59010085,2016,1,ATIVO,2016,1,6.3,1,Aprovado,2042,0,640,642
3815,759,59066800,2016,1,ATIVO,2016,1,8.2,1,Aprovado,2335,0,900,739
3816,760,59070330,2016,1,TRANCADO,2016,1,6.6,1,Aprovado,576,0,560,543
3817,761,59115684,2016,1,ATIVO,2016,2,5.6,1,Aprovado,2000,0,640,638
3818,617,59400000,2016,1,ATIVO,2016,1,8.6,1,Aprovado,1903,0,560,621
3819,193,59025400,2016,1,ATIVO,2016,1,7.9,1,Aprovado,2112,0,780,698
3820,762,59162000,2016,1,ATIVO,2016,1,7.4,1,Aprovado,1849,0,880,652
3821,763,59140770,2016,1,ATIVO,2016,1,8.1,1,Aprovado,2140,0,500,639
3822,764,59149303,2016,1,ATIVO,2016,1,8.3,1,Aprovado,2042,0,900,686
3823,765,59114500,2016,1,ATIVO,2016,1,8.2,1,Aprovado,2304,0,540,673
3824,766,59090321,2016,1,TRANCADO,2016,1,7.2,1,Aprovado,2346,0,820,717
3825,767,59550000,2016,1,ATIVO,2016,1,8.3,1,Aprovado,1921,0,760,608
3826,768,58915000,2016,1,ATIVO,2016,1,6.6,1,Aprovado,1954,0,660,607
3827,620,59290000,2016,1,ATIVO,2016,1,7.9,1,Aprovado,1962,0,580,618
3828,769,64800000,2016,1,ATIVO,2016,1,8.5,1,Aprovado,1667,0,740,611
3829,770,59300000,2016,1,ATIVO,2016,1,7,1,Aprovado,2002,0,600,633
3830,771,59152080,2016,1,ATIVO,2016,1,7.6,1,Aprovado,1562,0,720,583
3831,621,59360000,2016,1,ATIVO,2016,1,8.4,1,Aprovado,2734,0,860,777
3832,772,59255000,2016,1,ATIVO,2016,1,5,1,Aprovado,2185,0,620,617
3833,773,0,2016,2,ATIVO,2016,2,8.2,1,Aprovado,0,0,0,
3834,622,59290000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,2175,0,660,666
3835,774,59110050,2016,1,ATIVO,2016,1,6,1,Aprovado,2283,0,780,698
3836,775,59064500,2016,1,ATIVO,2016,1,6.9,1,Aprovado,2503,0,580,668
3837,776,59015140,2016,1,ATIVO,2016,1,8.2,1,Aprovado,2287,0,580,681
3838,777,59062170,2016,1,CANCELADO,2016,1,3.6,1,Reprovado,2018,0,540,600
3839,778,59145500,2016,1,TRANCADO,2016,1,3.6,1,Reprovado,2119,0,500,628
3840,779,59151250,2016,1,TRANCADO,2016,1,7.3,1,Aprovado,2169,0,700,689
3841,780,59280000,2016,1,ATIVO,2016,1,7,1,Aprovado,1842,0,720,626
3842,781,59141280,2016,1,CANCELADO,2016,1,6,1,Aprovado,1362,0,680,513
3843,782,0,2016,2,FORMANDO,2016,2,7.2,1,Aprovado,0,0,0,
3844,783,59147230,2016,1,CANCELADO,2016,1,6.8,1,Aprovado,635,0,580,591
3845,784,59072080,2016,1,CANCELADO,2016,1,1.4,1,Reprovado,2008,0,740,661
3846,785,59900000,2016,1,ATIVO,2016,1,8.4,1,Aprovado,2029,0,760,647
3847,786,59290000,2016,1,CANCELADO,2016,1,8.8,1,Aprovado,1657,0,780,597
3848,787,59152210,2016,1,ATIVO,2016,1,7.6,1,Aprovado,2154,0,520,632
3849,788,0,2016,2,ATIVO,2016,2,7.8,1,Aprovado,0,0,0,
3850,625,59140820,2016,1,ATIVO,2016,1,8.7,1,Aprovado,2213,0,660,650
3851,789,58280000,2016,1,ATIVO,2016,1,8.3,1,Aprovado,1473,0,800,585
3852,790,59135706,2016,1,ATIVO,2016,1,7.7,1,Aprovado,1679,0,600,573
3853,626,69055021,2016,1,ATIVO,2016,1,7.5,1,Aprovado,2060,0,800,666
3854,791,59090315,2016,1,ATIVO,2016,1,6.2,1,Aprovado,1571,0,760,603
3855,628,59014680,2016,1,ATIVO,2016,1,1.5,1,Reprovado,2259,0,640,657
3856,792,59147140,2016,1,ATIVO,2016,1,6.8,1,Aprovado,1714,0,740,611
3857,793,0,2016,1,ATIVO,2016,1,8.5,1,Aprovado,0,0,0,
3858,794,59619140,2016,1,CANCELADO,2016,1,0.5,1,Reprovado,1922,0,880,677
3859,795,59082190,2016,1,ATIVO,2016,1,8.5,1,Aprovado,2567,0,580,705
3860,630,59157218,2016,1,TRANCADO,2016,1,7.3,1,Aprovado,2128,0,680,641
3861,796,59830000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,1782,0,720,625
3862,797,59148350,2016,1,ATIVO,2016,1,7.8,1,Aprovado,2253,0,580,661
3863,798,59150500,2016,1,ATIVO,2016,1,8.2,1,Aprovado,2037,0,600,607
3864,631,59115260,2016,1,CANCELADO,2016,1,1.8,1,Reprovado,2298,0,600,677
3865,631,59115260,2016,1,CANCELADO,2016,2,0,1,Reprovado,2298,0,600,677
3866,799,59144850,2016,1,ATIVO,2016,1,5.3,1,Aprovado,1490,0,560,526
3867,800,59067350,2016,1,ATIVO,2016,1,7.5,1,Aprovado,2218,0,780,673
3868,632,59628550,2016,1,ATIVO,2016,1,7.8,1,Aprovado,2318,0,640,688
3869,633,59022530,2016,1,ATIVO,2016,1,7.4,1,Aprovado,2171,0,680,677
3870,801,59570000,2016,1,CANCELADO,2016,1,6.8,1,Aprovado,1995,0,900,667
3871,635,59700000,2016,1,ATIVO,2016,1,7,1,Aprovado,2155,0,740,695
3872,802,59139410,2016,1,ATIVO,2016,1,8,1,Aprovado,1962,0,660,623
3873,803,59056100,2016,1,CANCELADO,2016,1,0,1,Reprovado,2022,0,640,640
3874,804,59056290,2016,1,TRANCADO,2016,1,8.4,1,Aprovado,1932,0,580,606
3875,805,59060710,2016,1,ATIVO,2016,1,5.9,1,Aprovado,1677,0,920,661
3876,806,0,2016,1,ATIVO,2016,1,8.5,1,Aprovado,0,0,0,
3877,807,0,2016,1,ATIVO,2016,1,5.8,1,Aprovado,0,0,0,
3878,808,59158150,2016,2,ATIVO,2016,2,7.6,1,Aprovado,1707,0,700,579
3879,809,59215000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,2027,0,680,653
3880,810,59114205,2016,1,ATIVO,2016,1,7.1,1,Aprovado,1729,0,580,557
3881,639,59158150,2016,1,ATIVO,2016,1,7.3,1,Aprovado,1859,0,680,627
3882,641,59145450,2016,1,CANCELADO,2016,1,8.2,1,Aprovado,2014,0,640,616
3883,642,59147495,2016,1,ATIVO,2016,1,7.7,1,Aprovado,2454,0,640,700
3884,811,59310000,2016,1,ATIVO,2016,1,6.6,1,Aprovado,1984,0,680,650
3885,812,59104250,2016,1,ATIVO,2016,1,7.7,1,Aprovado,1841,0,740,632
3886,813,59069280,2016,1,TRANCADO,2016,1,0.7,1,Reprovado,2079,0,600,632
3887,814,59700000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,2064,0,560,624
3888,643,59153025,2016,1,CANCELADO,2016,1,7.7,1,Aprovado,2079,0,580,645
3889,815,59155530,2016,1,ATIVO,2016,1,6.6,1,Aprovado,2021,0,560,612
3890,645,59360000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,2092,0,840,689
3891,646,59012570,2016,1,ATIVO,2016,1,7.1,1,Aprovado,1932,0,620,615
3892,816,0,2016,2,ATIVO,2016,2,5.4,1,Aprovado,0,0,0,
3893,647,59290000,2016,1,ATIVO,2016,1,6.8,1,Aprovado,1952,0,660,634
3894,817,59200000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,1806,0,740,618
3895,818,59114050,2016,1,CANCELADO,2016,1,1.8,1,Reprovado,1924,0,680,630
3896,818,59114050,2016,1,CANCELADO,2016,2,0,1,Reprovado,1924,0,680,630
3897,648,5021000,2016,1,ATIVO,2016,1,8.1,1,Aprovado,1974,0,720,649
3898,819,0,2016,1,ATIVO,2016,1,8.8,1,Aprovado,0,0,0,
3899,820,59230000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,2014,0,540,618
3900,821,59135350,2016,1,CANCELADO,2016,1,0,1,Reprovado,1862,0,660,604
3901,822,59088100,2016,1,TRANCADO,2016,1,7,1,Aprovado,1751,0,680,609
3902,823,59146230,2016,1,ATIVO,2016,1,6.8,1,Aprovado,2270,0,500,655
3903,824,0,2016,1,ATIVO,2016,1,8.5,1,Aprovado,0,0,0,
3904,825,59146060,2016,1,CANCELADO,2016,1,5.3,1,Aprovado,1771,0,760,610
3905,826,0,2016,1,CANCELADO,2016,1,0,1,Reprovado,0,0,0,
3906,827,76900244,2016,1,CANCELADO,2016,1,6.9,1,Aprovado,1646,0,640,596
3907,650,59149403,2016,1,ATIVO,2016,1,8,1,Aprovado,2169,0,620,626
3908,828,59152820,2016,1,ATIVO,2016,1,7.7,1,Aprovado,1997,0,700,637
3909,829,59060450,2016,1,CANCELADO,2016,1,2,1,Reprovado,2100,0,520,632
3910,652,35700416,2016,1,ATIVO,2016,1,8.6,1,Aprovado,1873,0,560,578
3911,830,59151023,2016,1,ATIVO,2016,1,6.5,1,Aprovado,1672,0,580,570
3912,653,59054375,2016,1,ATIVO,2016,1,7.4,1,Aprovado,2172,0,580,653
3913,831,59570000,2016,1,ATIVO,2016,1,6,1,Aprovado,2025,0,780,667
3914,832,0,2016,1,ATIVO,2016,1,8.6,1,Aprovado,0,0,0,
3915,833,59104290,2016,1,ATIVO,2016,1,7.7,1,Aprovado,2082,0,720,662
3916,834,59162000,2016,1,ATIVO,2016,1,7.6,1,Aprovado,520,0,480,509
3917,835,59020010,2016,1,CANCELADO,2016,1,0,1,Reprovado,2319,0,680,686
3918,655,59150600,2016,1,ATIVO,2016,1,8.5,1,Aprovado,2018,0,600,629
3919,656,59730000,2016,1,ATIVO,2016,1,7.5,1,Aprovado,2038,0,780,671
3920,657,59020030,2016,1,ATIVO,2016,1,5.3,1,Aprovado,1937,0,760,643
3921,836,59123445,2016,1,ATIVO,2016,1,2.4,1,Reprovado,1926,0,540,586
3922,836,59123445,2016,1,ATIVO,2016,2,7.2,1,Aprovado,1926,0,540,586
3923,837,59106130,2016,1,ATIVO,2016,1,7.9,1,Aprovado,2154,0,540,616
3924,658,59030490,2016,1,ATIVO,2016,1,8.3,1,Aprovado,2974,0,720,808
3925,838,59575000,2016,1,ATIVO,2016,1,7.4,1,Aprovado,1726,0,640,590
3926,839,59114010,2016,1,CANCELADO,2016,1,0,1,Reprovado,1827,0,640,587
3927,660,59080115,2016,1,ATIVO,2016,1,7.8,1,Aprovado,2126,0,640,654
3928,661,59152600,2016,1,ATIVO,2016,1,6.3,1,Aprovado,1980,0,800,651
3929,840,0,2016,1,ATIVO,2016,1,7.4,1,Aprovado,0,0,0,
3930,841,59152480,2016,1,ATIVO,2016,1,7.9,1,Aprovado,2143,0,820,692
3931,842,59067550,2016,1,ATIVO,2016,1,7.1,1,Aprovado,2181,0,680,669
3932,843,59151540,2016,1,ATIVO,2016,1,7,1,Aprovado,2075,0,580,651
3933,844,59141040,2016,1,CANCELADO,2016,1,6,1,Aprovado,1962,0,560,612
3934,663,59074420,2016,1,ATIVO,2016,1,8.3,1,Aprovado,2054,0,800,681
3935,664,59149150,2016,1,ATIVO,2016,1,8,1,Aprovado,1802,0,740,613
3936,845,59114145,2016,1,ATIVO,2016,1,7.2,1,Aprovado,1957,0,560,594
3937,846,59150220,2016,1,CANCELADO,2016,1,2.5,1,Reprovado,2071,0,720,659
3938,666,59190000,2016,1,CANCELADO,2016,1,8,1,Aprovado,1894,0,580,623
3939,667,59080100,2016,1,ATIVO,2016,1,6.8,1,Aprovado,1814,0,620,593
3940,847,59012090,2016,1,ATIVO,2016,1,0,1,Reprovado,2172,0,580,654
3941,847,59012090,2016,1,ATIVO,2017,1,0,1,Reprovado,2172,0,580,654
3942,848,59147410,2016,1,CANCELADO,2016,1,7,1,Aprovado,648,0,660,619
3943,849,59114240,2016,1,ATIVO,2016,1,7.9,1,Aprovado,2051,0,660,657
3944,850,0,2016,2,ATIVO,2016,2,7.8,1,Aprovado,0,0,0,
3945,851,59022390,2016,1,CANCELADO,2016,1,6.7,1,Aprovado,719,0,840,700
3946,852,59290000,2016,1,ATIVO,2016,1,6.3,1,Aprovado,1943,0,720,644
3947,668,59071080,2016,1,ATIVO,2016,1,8.4,1,Aprovado,2186,0,760,706
3948,853,59129431,2016,1,ATIVO,2016,1,6.1,1,Aprovado,1803,0,640,595
3949,854,59082110,2016,1,CANCELADO,2016,1,0.7,1,Reprovado,2416,0,620,694
3950,670,18150000,2016,1,ATIVO,2016,1,8.6,1,Aprovado,1779,0,800,616
3951,855,59142714,2016,1,TRANCADO,2016,1,7.4,1,Aprovado,1844,0,800,634
3952,856,59076700,2016,1,ATIVO,2016,1,8.5,1,Aprovado,2733,0,780,759
3953,857,59088310,2016,1,ATIVO,2016,1,8.1,1,Aprovado,2322,0,800,713
3954,858,59590000,2016,1,ATIVO,2016,1,6.9,1,Aprovado,2083,0,640,620
3955,859,59068400,2016,1,CANCELADO,2016,1,0.1,1,Reprovado,836,0,560,668
3956,860,22725150,2016,1,ATIVO,2016,1,8,1,Aprovado,1848,0,760,648
3957,861,59056140,2016,1,ATIVO,2016,1,6.7,1,Aprovado,2054,0,760,677
3958,862,59152330,2016,1,CANCELADO,2016,1,5.3,1,Aprovado,1840,0,660,633
3959,672,59031120,2016,1,ATIVO,2016,1,7.1,1,Aprovado,2218,0,640,655
3960,863,59064390,2016,1,TRANCADO,2016,1,8,1,Aprovado,2285,0,660,671
3961,864,0,2016,2,ATIVO,2016,2,7.5,1,Aprovado,0,0,0,
3962,865,59114151,2016,1,CANCELADO,2016,1,5.7,1,Aprovado,1627,0,640,565
3963,866,59219000,2016,1,ATIVO,2016,1,6.4,1,Aprovado,1633,0,740,590
3964,867,59152160,2016,1,ATIVO,2016,1,7.9,1,Aprovado,2628,0,580,723
3965,868,59570000,2016,1,ATIVO,2016,1,7.5,1,Aprovado,2236,0,580,626
3966,869,59072480,2016,1,ATIVO,2016,1,6.6,1,Aprovado,1689,0,700,591
3967,870,59280000,2016,1,ATIVO,2016,1,0.7,1,Reprovado,1702,0,700,620
3968,870,59280000,2016,1,ATIVO,2016,2,5.6,1,Aprovado,1702,0,700,620
3969,871,59290000,2016,1,ATIVO,2016,1,7.1,1,Aprovado,2099,0,680,644
3970,872,0,2016,2,ATIVO,2016,2,8,1,Aprovado,0,0,0,
3971,673,59022020,2016,1,ATIVO,2016,1,8.6,1,Aprovado,2074,0,580,674
3972,873,59182000,2016,1,ATIVO,2016,1,7.9,1,Aprovado,1830,0,760,636
3973,571,59570000,2016,1,ATIVO,2016,1,5,2,Aprovado,1916,0,520,575
3974,573,59067320,2016,1,ATIVO,2016,1,7.9,2,Aprovado,2267,0,560,648
3975,574,59025470,2016,1,ATIVO,2016,1,6.7,2,Aprovado,2199,0,660,668
3976,575,59054620,2016,1,ATIVO,2016,1,5.5,2,Aprovado,2433,0,720,720
3977,675,0,2016,2,ATIVO,2016,2,5.1,2,Aprovado,0,0,0,
3978,676,59136180,2016,1,CANCELADO,2016,1,0.5,2,Reprovado,1657,0,720,589
3979,677,0,2016,2,CANCELADO,2016,2,2.9,2,Reprovado,0,0,0,
3980,576,59550000,2016,1,ATIVO,2016,1,5.1,2,Aprovado,1870,0,680,620
3981,577,0,2016,1,ATIVO,2016,1,5.2,2,Aprovado,0,0,0,
3982,679,59965000,2016,1,ATIVO,2016,1,2.3,2,Reprovado,2163,0,660,661
3983,679,59965000,2016,1,ATIVO,2016,2,5.3,2,Aprovado,2163,0,660,661
3984,579,59518000,2016,1,ATIVO,2016,1,6.5,2,Aprovado,2384,0,520,666
3985,580,59112430,2016,1,ATIVO,2016,1,5.7,2,Aprovado,1893,0,700,639
3986,581,59152820,2016,1,ATIVO,2016,1,7,2,Aprovado,2091,0,580,631
3987,681,0,2016,1,ATIVO,2016,1,5,2,Aprovado,0,0,0,
3988,682,59560000,2016,1,ATIVO,2016,1,1.1,2,Reprovado,1956,0,760,649
3989,682,59560000,2016,1,ATIVO,2016,2,5,2,Aprovado,1956,0,760,649
3990,683,59068210,2016,1,CANCELADO,2016,1,0.4,2,Reprovado,2048,0,640,631
3991,874,59152820,2016,1,ATIVO,2016,1,5.1,2,Aprovado,2091,0,900,690
3992,684,59067270,2016,1,CANCELADO,2016,1,0.5,2,Reprovado,1450,0,540,522
3993,684,59067270,2016,1,CANCELADO,2016,2,0,2,Reprovado,1450,0,540,522
3994,582,59290000,2016,1,ATIVO,2016,1,6,2,Aprovado,2260,0,720,683
3995,685,59064500,2016,1,ATIVO,2016,1,1.8,2,Reprovado,2121,0,720,658
3996,686,0,2016,2,ATIVO,2016,2,0.6,2,Reprovado,0,0,0,
